Term_ID,Coefficient,Domain
2410,0.0,Undefined
2411,0.0,Undefined
2412,0.0,Undefined
2413,0.0,Undefined
2414,0.0,Undefined
2415,0.0,Undefined
2416,0.0,Undefined
2417,0.0,Undefined
2418,0.0,Undefined
2419,0.0,Undefined
2420,0.0,Undefined
2421,0.0,Undefined
2422,0.0,Undefined
2423,0.0,Undefined
2424,0.0,Undefined
2425,0.0,Undefined
2426,0.0,Undefined
2427,0.0,Undefined
2428,0.0,Undefined
2429,0.0,Undefined
2430,0.0,Undefined
2431,0.0,Undefined
2432,0.0,Undefined
2433,0.0,Undefined
2434,0.0,Undefined
2435,0.0,Undefined
2436,0.0,Undefined
2437,0.0,Undefined
2438,0.0,Undefined
2439,0.0,Undefined
2440,0.0,Undefined
2441,0.0,Undefined
2442,0.0,Undefined
2443,0.0,Undefined
2444,0.0,Undefined
2445,0.0,Undefined
2446,0.0,Undefined
2447,0.0,Undefined
2448,0.0,Undefined
2449,0.0,Undefined
2450,0.0,Undefined
2451,0.0,Undefined
2452,0.0,Undefined
2453,0.0,Undefined
2454,0.0,Undefined
2455,0.0,Undefined
2456,0.0,Undefined
2457,0.0,Undefined
2458,0.0,Undefined
2459,0.0,Undefined
2460,0.0,Undefined
2461,0.0,Undefined
2462,0.0,Undefined
2463,0.0,Undefined
2464,0.0,Undefined
2465,0.0,Undefined
2466,0.0,Undefined
2467,0.0,Undefined
2468,0.0,Undefined
2469,0.0,Undefined
2470,0.0,Undefined
2471,0.0,Undefined
2472,0.0,Undefined
2473,0.0,Undefined
2474,0.0,Undefined
2475,0.0,Undefined
2476,0.0,Undefined
2477,0.0,Undefined
2478,0.0,Undefined
2479,0.0,Undefined
2480,0.0,Undefined
2481,0.0,Undefined
2482,0.0,Undefined
2483,0.0,Undefined
2484,0.0,Undefined
2485,0.0,Undefined
2486,0.0,Undefined
2487,0.0,Undefined
2488,0.0,Undefined
2489,0.0,Undefined
2490,0.0,Undefined
2491,0.0,Undefined
2492,0.0,Undefined
2493,0.0,Undefined
2494,0.0,Undefined
2495,0.0,Undefined
2496,0.0,Undefined
2497,0.0,Undefined
2498,0.0,Undefined
2499,0.0,Undefined
2500,0.0,Undefined
2501,0.0,Undefined
2502,0.0,Undefined
2503,0.0,Undefined
2504,0.0,Undefined
2505,0.0,Undefined
2506,0.0,Undefined
2507,0.0,Undefined
2508,0.0,Undefined
2509,0.0,Undefined
2510,0.0,Undefined
2511,0.0,Undefined
2512,0.0,Undefined
2513,0.0,Undefined
2514,0.0,Undefined
2515,0.0,Undefined
2516,0.0,Undefined
2517,0.0,Undefined
2518,0.0,Undefined
2519,0.0,Undefined
2520,0.0,Undefined
2521,0.0,Undefined
2522,0.0,Undefined
2523,0.0,Undefined
2524,0.0,Undefined
2525,0.0,Undefined
2526,0.0,Undefined
2527,0.0,Undefined
2528,0.0,Undefined
2529,0.0,Undefined
2530,0.0,Undefined
2531,0.0,Undefined
2532,0.0,Undefined
2533,0.0,Undefined
2534,0.0,Undefined
2535,0.0,Undefined
2536,0.0,Undefined
2537,0.0,Undefined
2538,0.0,Undefined
2539,0.0,Undefined
2540,0.0,Undefined
2541,0.0,Undefined
2542,0.0,Undefined
2543,0.0,Undefined
2544,0.0,Undefined
2545,0.0,Undefined
2546,0.0,Undefined
2547,0.0,Undefined
2548,0.0,Undefined
2549,0.0,Undefined
2550,0.0,Undefined
2551,0.0,Undefined
2552,0.0,Undefined
2553,0.0,Undefined
2554,0.0,Undefined
2555,0.0,Undefined
2556,0.0,Undefined
2557,0.0,Undefined
2558,0.0,Undefined
2559,0.0,Undefined
2560,0.0,Undefined
2561,0.0,Undefined
2562,0.0,Undefined
2563,0.0,Undefined
2564,0.0,Undefined
2565,0.0,Undefined
2566,0.0,Undefined
2567,0.0,Undefined
2568,0.0,Undefined
2569,0.0,Undefined
2570,0.0,Undefined
2571,0.0,Undefined
2572,0.0,Undefined
2573,0.0,Undefined
2574,0.0,Undefined
2575,0.0,Undefined
2576,0.0,Undefined
2577,0.0,Undefined
2578,0.0,Undefined
2579,0.0,Undefined
2580,0.0,Undefined
2581,0.0,Undefined
2582,0.0,Undefined
2583,0.0,Undefined
2584,0.0,Undefined
2585,0.0,Undefined
2586,0.0,Undefined
2587,0.0,Undefined
2588,0.0,Undefined
2589,0.0,Undefined
2590,0.0,Undefined
2591,0.0,Undefined
2592,0.0,Undefined
2593,0.0,Undefined
2594,0.0,Undefined
2595,0.0,Undefined
2596,0.0,Undefined
2597,0.0,Undefined
2598,0.0,Undefined
2599,0.0,Undefined
2600,0.0,Undefined
2601,0.0,Undefined
2602,0.0,Undefined
2603,0.0,Undefined
2604,0.0,Undefined
2605,0.0,Undefined
2606,0.0,Undefined
2607,0.0,Undefined
2608,0.0,Undefined
2609,0.0,Undefined
2610,0.0,Undefined
2611,0.0,Undefined
2612,0.0,Undefined
2613,0.0,Undefined
2614,0.0,Undefined
2615,0.0,Undefined
2616,0.0,Undefined
2617,0.0,Undefined
2618,0.0,Undefined
2619,0.0,Undefined
2620,0.0,Undefined
2621,0.0,Undefined
2622,0.0,Undefined
2623,0.0,Undefined
2624,0.0,Undefined
2625,0.0,Undefined
2626,0.0,Undefined
2627,0.0,Undefined
2628,0.0,Undefined
2629,0.0,Undefined
2630,0.0,Undefined
2631,0.0,Undefined
2632,0.0,Undefined
2633,0.0,Undefined
2634,0.0,Undefined
2635,0.0,Undefined
2636,0.0,Undefined
2637,0.0,Undefined
2638,0.0,Undefined
2639,0.0,Undefined
2640,0.0,Undefined
2641,0.0,Undefined
2642,0.0,Undefined
2643,0.0,Undefined
2644,0.0,Undefined
2645,0.0,Undefined
2646,0.0,Undefined
2647,0.0,Undefined
2648,0.0,Undefined
2649,0.0,Undefined
2650,0.0,Undefined
2651,0.0,Undefined
2652,0.0,Undefined
2653,0.0,Undefined
2654,0.0,Undefined
2655,0.0,Undefined
2656,0.0,Undefined
2657,0.0,Undefined
2658,0.0,Undefined
2659,0.0,Undefined
2660,0.0,Undefined
2661,0.0,Undefined
2662,0.0,Undefined
2663,0.0,Undefined
2664,0.0,Undefined
2665,0.0,Undefined
2666,0.0,Undefined
2667,0.0,Undefined
2668,0.0,Undefined
2669,0.0,Undefined
2670,0.0,Undefined
2671,0.0,Undefined
2672,0.0,Undefined
2673,0.0,Undefined
2674,0.0,Undefined
2675,0.0,Undefined
2676,0.0,Undefined
2677,0.0,Undefined
2678,0.0,Undefined
2679,0.0,Undefined
2680,0.0,Undefined
2681,0.0,Undefined
2682,0.0,Undefined
2683,0.0,Undefined
2684,0.0,Undefined
2685,0.0,Undefined
2686,0.0,Undefined
2687,0.0,Undefined
2688,0.0,Undefined
2689,0.0,Undefined
2690,0.0,Undefined
2691,0.0,Undefined
2692,0.0,Undefined
2693,0.0,Undefined
2694,0.0,Undefined
2695,0.0,Undefined
2696,0.0,Undefined
2697,0.0,Undefined
2698,0.0,Undefined
2699,0.0,Undefined
2700,0.0,Undefined
2701,0.0,Undefined
2702,0.0,Undefined
2703,0.0,Undefined
2704,0.0,Undefined
2705,0.0,Undefined
2706,0.0,Undefined
2707,0.0,Undefined
2708,0.0,Undefined
2709,0.0,Undefined
2710,0.0,Undefined
2711,0.0,Undefined
2712,0.0,Undefined
2713,0.0,Undefined
2714,0.0,Undefined
2715,0.0,Undefined
2716,0.0,Undefined
2717,0.0,Undefined
2718,0.0,Undefined
2719,0.0,Undefined
2720,0.0,Undefined
2721,0.0,Undefined
2722,0.0,Undefined
2723,0.0,Undefined
2724,0.0,Undefined
2725,0.0,Undefined
2726,0.0,Undefined
2727,0.0,Undefined
2728,0.0,Undefined
2729,0.0,Undefined
2730,0.0,Undefined
2731,0.0,Undefined
2732,0.0,Undefined
2733,0.0,Undefined
2734,0.0,Undefined
2735,0.0,Undefined
2736,0.0,Undefined
2737,0.0,Undefined
2738,0.0,Undefined
2739,0.0,Undefined
2740,0.0,Undefined
2741,0.0,Undefined
2742,0.0,Undefined
2743,0.0,Undefined
2744,0.0,Undefined
2745,0.0,Undefined
2746,0.0,Undefined
2747,0.0,Undefined
2748,0.0,Undefined
2749,0.0,Undefined
2750,0.0,Undefined
2751,0.0,Undefined
2752,0.0,Undefined
2753,0.0,Undefined
2754,0.0,Undefined
2755,0.0,Undefined
2756,0.0,Undefined
2757,0.0,Undefined
2758,0.0,Undefined
2759,0.0,Undefined
2760,0.0,Undefined
2761,0.0,Undefined
2762,0.0,Undefined
2763,0.0,Undefined
2764,0.0,Undefined
2765,0.0,Undefined
2766,0.0,Undefined
2767,0.0,Undefined
2768,0.0,Undefined
2769,0.0,Undefined
2770,0.0,Undefined
2771,0.0,Undefined
2772,0.0,Undefined
2773,0.0,Undefined
2774,0.0,Undefined
2775,0.0,Undefined
2776,0.0,Undefined
2777,0.0,Undefined
2778,0.0,Undefined
2779,0.0,Undefined
2780,0.0,Undefined
2781,0.0,Undefined
2782,0.0,Undefined
2783,0.0,Undefined
2784,0.0,Undefined
2785,0.0,Undefined
2786,0.0,Undefined
2787,0.0,Undefined
2788,0.0,Undefined
2789,0.0,Undefined
2790,0.0,Undefined
2791,0.0,Undefined
2792,0.0,Undefined
2793,0.0,Undefined
2794,0.0,Undefined
2795,0.0,Undefined
2796,0.0,Undefined
2797,0.0,Undefined
2798,0.0,Undefined
2799,0.0,Undefined
2800,0.0,Undefined
2801,0.0,Undefined
2802,0.0,Undefined
2803,0.0,Undefined
2804,0.0,Undefined
2805,0.0,Undefined
2806,0.0,Undefined
2807,0.0,Undefined
2808,0.0,Undefined
2809,0.0,Undefined
2810,0.0,Undefined
2811,0.0,Undefined
2812,0.0,Undefined
2813,0.0,Undefined
2814,0.0,Undefined
2815,0.0,Undefined
2816,0.0,Undefined
2817,0.0,Undefined
2818,0.0,Undefined
2819,0.0,Undefined
2820,0.0,Undefined
2821,0.0,Undefined
2822,0.0,Undefined
2823,0.0,Undefined
2824,0.0,Undefined
2825,0.0,Undefined
2826,0.0,Undefined
2827,0.0,Undefined
2828,0.0,Undefined
2829,0.0,Undefined
2830,0.0,Undefined
2831,0.0,Undefined
2832,0.0,Undefined
2833,0.0,Undefined
2834,0.0,Undefined
2835,0.0,Undefined
2836,0.0,Undefined
2837,0.0,Undefined
2838,0.0,Undefined
2839,0.0,Undefined
2840,0.0,Undefined
2841,0.0,Undefined
2842,0.0,Undefined
2843,0.0,Undefined
2844,0.0,Undefined
2845,0.0,Undefined
2846,0.0,Undefined
2847,0.0,Undefined
2848,0.0,Undefined
2849,0.0,Undefined
2850,0.0,Undefined
2851,0.0,Undefined
2852,0.0,Undefined
2853,0.0,Undefined
2854,0.0,Undefined
2855,0.0,Undefined
2856,0.0,Undefined
2857,0.0,Undefined
2858,0.0,Undefined
2859,0.0,Undefined
2860,0.0,Undefined
2861,0.0,Undefined
2862,0.0,Undefined
2863,0.0,Undefined
2864,0.0,Undefined
2865,0.0,Undefined
2866,0.0,Undefined
2867,0.0,Undefined
2868,0.0,Undefined
2869,0.0,Undefined
2870,0.0,Undefined
2871,0.0,Undefined
2872,0.0,Undefined
2873,0.0,Undefined
2874,0.0,Undefined
2875,0.0,Undefined
2876,0.0,Undefined
2877,0.0,Undefined
2878,0.0,Undefined
2879,0.0,Undefined
2880,0.0,Undefined
2881,0.0,Undefined
2882,0.0,Undefined
2883,0.0,Undefined
2884,0.0,Undefined
2885,0.0,Undefined
2886,0.0,Undefined
2887,0.0,Undefined
2888,0.0,Undefined
2889,0.0,Undefined
2890,0.0,Undefined
2891,0.0,Undefined
2892,0.0,Undefined
2893,0.0,Undefined
2894,0.0,Undefined
2895,0.0,Undefined
2896,0.0,Undefined
2897,0.0,Undefined
2898,0.0,Undefined
2899,0.0,Undefined
2900,0.0,Undefined
2901,0.0,Undefined
2902,0.0,Undefined
2903,0.0,Undefined
2904,0.0,Undefined
2905,0.0,Undefined
2906,0.0,Undefined
2907,0.0,Undefined
2908,0.0,Undefined
2909,0.0,Undefined
2910,0.0,Undefined
2911,0.0,Undefined
2912,0.0,Undefined
2913,0.0,Undefined
2914,0.0,Undefined
2915,0.0,Undefined
2916,0.0,Undefined
2917,0.0,Undefined
2918,0.0,Undefined
2919,0.0,Undefined
2920,0.0,Undefined
2921,0.0,Undefined
2922,0.0,Undefined
2923,0.0,Undefined
2924,0.0,Undefined
2925,0.0,Undefined
2926,0.0,Undefined
2927,0.0,Undefined
2928,0.0,Undefined
2929,0.0,Undefined
2930,0.0,Undefined
2931,0.0,Undefined
2932,0.0,Undefined
2933,0.0,Undefined
2934,0.0,Undefined
2935,0.0,Undefined
2936,0.0,Undefined
2937,0.0,Undefined
2938,0.0,Undefined
2939,0.0,Undefined
2940,0.0,Undefined
2941,0.0,Undefined
2942,0.0,Undefined
2943,0.0,Undefined
2944,0.0,Undefined
2945,0.0,Undefined
2946,0.0,Undefined
2947,0.0,Undefined
2948,0.0,Undefined
2949,0.0,Undefined
2950,0.0,Undefined
2951,0.0,Undefined
2952,0.0,Undefined
2953,0.0,Undefined
2954,0.0,Undefined
2955,0.0,Undefined
2956,0.0,Undefined
2957,0.0,Undefined
2958,0.0,Undefined
2959,0.0,Undefined
2960,0.0,Undefined
2961,0.0,Undefined
2962,0.0,Undefined
2963,0.0,Undefined
2964,0.0,Undefined
2965,0.0,Undefined
2966,0.0,Undefined
2967,0.0,Undefined
2968,0.0,Undefined
2969,0.0,Undefined
2970,0.0,Undefined
2971,0.0,Undefined
2972,0.0,Undefined
2973,0.0,Undefined
2974,0.0,Undefined
2975,0.0,Undefined
2976,0.0,Undefined
2977,0.0,Undefined
2978,0.0,Undefined
2979,0.0,Undefined
2980,0.0,Undefined
2981,0.0,Undefined
2982,0.0,Undefined
2983,0.0,Undefined
2984,0.0,Undefined
2985,0.0,Undefined
2986,0.0,Undefined
2987,0.0,Undefined
2988,0.0,Undefined
2989,0.0,Undefined
2990,0.0,Undefined
2991,0.0,Undefined
2992,0.0,Undefined
2993,0.0,Undefined
2994,0.0,Undefined
2995,0.0,Undefined
2996,0.0,Undefined
2997,0.0,Undefined
2998,0.0,Undefined
2999,0.0,Undefined
3000,0.0,Undefined
3001,0.0,Undefined
3002,0.0,Undefined
3003,0.0,Undefined
3004,0.0,Undefined
3005,0.0,Undefined
3006,0.0,Undefined
3007,0.0,Undefined
3008,0.0,Undefined
3009,0.0,Undefined
3010,0.0,Undefined
3011,0.0,Undefined
3012,0.0,Undefined
3013,0.0,Undefined
3014,0.0,Undefined
3015,0.0,Undefined
3016,0.0,Undefined
3017,0.0,Undefined
3018,0.0,Undefined
3019,0.0,Undefined
3020,0.0,Undefined
3021,0.0,Undefined
3022,0.0,Undefined
3023,0.0,Undefined
3024,0.0,Undefined
3025,0.0,Undefined
3026,0.0,Undefined
3027,0.0,Undefined
3028,0.0,Undefined
3029,0.0,Undefined
3030,0.0,Undefined
3031,0.0,Undefined
3032,0.0,Undefined
3033,0.0,Undefined
3034,0.0,Undefined
3035,0.0,Undefined
3036,0.0,Undefined
3037,0.0,Undefined
3038,0.0,Undefined
3039,0.0,Undefined
3040,0.0,Undefined
3041,0.0,Undefined
3042,0.0,Undefined
3043,0.0,Undefined
3044,0.0,Undefined
3045,0.0,Undefined
3046,0.0,Undefined
3047,0.0,Undefined
3048,0.0,Undefined
3049,0.0,Undefined
3050,0.0,Undefined
3051,0.0,Undefined
3052,0.0,Undefined
3053,0.0,Undefined
3054,0.0,Undefined
3055,0.0,Undefined
3056,0.0,Undefined
3057,0.0,Undefined
3058,0.0,Undefined
3059,0.0,Undefined
3060,0.0,Undefined
3061,0.0,Undefined
3062,0.0,Undefined
3063,0.0,Undefined
3064,0.0,Undefined
3065,0.0,Undefined
3066,0.0,Undefined
3067,0.0,Undefined
3068,0.0,Undefined
3069,0.0,Undefined
3070,0.0,Undefined
3071,0.0,Undefined
3072,0.0,Undefined
3073,0.0,Undefined
3074,0.0,Undefined
3075,0.0,Undefined
3076,0.0,Undefined
3077,0.0,Undefined
3078,0.0,Undefined
3079,0.0,Undefined
3080,0.0,Undefined
3081,0.0,Undefined
3082,0.0,Undefined
3083,0.0,Undefined
3084,0.0,Undefined
3085,0.0,Undefined
3086,0.0,Undefined
3087,0.0,Undefined
3088,0.0,Undefined
3089,0.0,Undefined
3090,0.0,Undefined
3091,0.0,Undefined
3092,0.0,Undefined
3093,0.0,Undefined
3094,0.0,Undefined
3095,0.0,Undefined
3096,0.0,Undefined
3097,0.0,Undefined
3098,0.0,Undefined
3099,0.0,Undefined
3100,0.0,Undefined
3101,0.0,Undefined
3102,0.0,Undefined
3103,0.0,Undefined
3104,0.0,Undefined
3105,0.0,Undefined
3106,0.0,Undefined
3107,0.0,Undefined
3108,0.0,Undefined
3109,0.0,Undefined
3110,0.0,Undefined
3111,0.0,Undefined
3112,0.0,Undefined
3113,0.0,Undefined
3114,0.0,Undefined
3115,0.0,Undefined
3116,0.0,Undefined
3117,0.0,Undefined
3118,0.0,Undefined
3119,0.0,Undefined
3120,0.0,Undefined
3121,0.0,Undefined
3122,0.0,Undefined
3123,0.0,Undefined
3124,0.0,Undefined
3125,0.0,Undefined
3126,0.0,Undefined
3127,0.0,Undefined
3128,0.0,Undefined
3129,0.0,Undefined
3130,0.0,Undefined
3131,0.0,Undefined
3132,0.0,Undefined
3133,0.0,Undefined
3134,0.0,Undefined
3135,0.0,Undefined
3136,0.0,Undefined
3137,0.0,Undefined
3138,0.0,Undefined
3139,0.0,Undefined
3140,0.0,Undefined
3141,0.0,Undefined
3142,0.0,Undefined
3143,0.0,Undefined
3144,0.0,Undefined
3145,0.0,Undefined
3146,0.0,Undefined
3147,0.0,Undefined
3148,0.0,Undefined
3149,0.0,Undefined
3150,0.0,Undefined
3151,0.0,Undefined
3152,0.0,Undefined
3153,0.0,Undefined
3154,0.0,Undefined
3155,0.0,Undefined
3156,0.0,Undefined
3157,0.0,Undefined
3158,0.0,Undefined
3159,0.0,Undefined
3160,0.0,Undefined
3161,0.0,Undefined
3162,0.0,Undefined
3163,0.0,Undefined
3164,0.0,Undefined
3165,0.0,Undefined
3166,0.0,Undefined
3167,0.0,Undefined
3168,0.0,Undefined
3169,0.0,Undefined
3170,0.0,Undefined
3171,0.0,Undefined
3172,0.0,Undefined
3173,0.0,Undefined
3174,0.0,Undefined
3175,0.0,Undefined
3176,0.0,Undefined
3177,0.0,Undefined
3178,0.0,Undefined
3179,0.0,Undefined
3180,0.0,Undefined
3181,0.0,Undefined
3182,0.0,Undefined
3183,0.0,Undefined
3184,0.0,Undefined
3185,0.0,Undefined
3186,0.0,Undefined
3187,0.0,Undefined
3188,0.0,Undefined
3189,0.0,Undefined
3190,0.0,Undefined
3191,0.0,Undefined
3192,0.0,Undefined
3193,0.0,Undefined
3194,0.0,Undefined
3195,0.0,Undefined
3196,0.0,Undefined
3197,0.0,Undefined
3198,0.0,Undefined
3199,0.0,Undefined
3200,0.0,Undefined
3201,0.0,Undefined
3202,0.0,Undefined
3203,0.0,Undefined
3204,0.0,Undefined
3205,0.0,Undefined
3206,0.0,Undefined
3207,0.0,Undefined
3208,0.0,Undefined
3209,0.0,Undefined
3210,0.0,Undefined
3211,0.0,Undefined
3212,0.0,Undefined
3213,0.0,Undefined
3214,0.0,Undefined
3215,0.0,Undefined
3216,0.0,Undefined
3217,0.0,Undefined
3218,0.0,Undefined
3219,0.0,Undefined
3220,0.0,Undefined
3221,0.0,Undefined
3222,0.0,Undefined
3223,0.0,Undefined
3224,0.0,Undefined
3225,0.0,Undefined
3226,0.0,Undefined
3227,0.0,Undefined
3228,0.0,Undefined
3229,0.0,Undefined
3230,0.0,Undefined
3231,0.0,Undefined
3232,0.0,Undefined
3233,0.0,Undefined
3234,0.0,Undefined
3235,0.0,Undefined
3236,0.0,Undefined
3237,0.0,Undefined
3238,0.0,Undefined
3239,0.0,Undefined
3240,0.0,Undefined
3241,0.0,Undefined
3242,0.0,Undefined
3243,0.0,Undefined
3244,0.0,Undefined
3245,0.0,Undefined
3246,0.0,Undefined
3247,0.0,Undefined
3248,0.0,Undefined
3249,0.0,Undefined
3250,0.0,Undefined
3251,0.0,Undefined
3252,0.0,Undefined
3253,0.0,Undefined
3254,0.0,Undefined
3255,0.0,Undefined
3256,0.0,Undefined
3257,0.0,Undefined
3258,0.0,Undefined
3259,0.0,Undefined
3260,0.0,Undefined
3261,0.0,Undefined
3262,0.0,Undefined
3263,0.0,Undefined
3264,0.0,Undefined
3265,0.0,Undefined
3266,0.0,Undefined
3267,0.0,Undefined
3268,0.0,Undefined
3269,0.0,Undefined
3270,0.0,Undefined
3271,0.0,Undefined
3272,0.0,Undefined
3273,0.0,Undefined
3274,0.0,Undefined
3275,0.0,Undefined
3276,0.0,Undefined
3277,0.0,Undefined
3278,0.0,Undefined
3279,0.0,Undefined
3280,0.0,Undefined
3281,0.0,Undefined
3282,0.0,Undefined
3283,0.0,Undefined
3284,0.0,Undefined
3285,0.0,Undefined
3286,0.0,Undefined
3287,0.0,Undefined
3288,0.0,Undefined
3289,0.0,Undefined
3290,0.0,Undefined
3291,0.0,Undefined
3292,0.0,Undefined
3293,0.0,Undefined
3294,0.0,Undefined
3295,0.0,Undefined
3296,0.0,Undefined
3297,0.0,Undefined
3298,0.0,Undefined
3299,0.0,Undefined
3300,0.0,Undefined
3301,0.0,Undefined
3302,0.0,Undefined
3303,0.0,Undefined
3304,0.0,Undefined
3305,0.0,Undefined
3306,0.0,Undefined
3307,0.0,Undefined
3308,0.0,Undefined
3309,0.0,Undefined
3310,0.0,Undefined
3311,0.0,Undefined
3312,0.0,Undefined
3313,0.0,Undefined
3314,0.0,Undefined
3315,0.0,Undefined
3316,0.0,Undefined
3317,0.0,Undefined
3318,0.0,Undefined
3319,0.0,Undefined
3320,0.0,Undefined
3321,0.0,Undefined
3322,0.0,Undefined
3323,0.0,Undefined
3324,0.0,Undefined
3325,0.0,Undefined
3326,0.0,Undefined
3327,0.0,Undefined
3328,0.0,Undefined
3329,0.0,Undefined
3330,0.0,Undefined
3331,0.0,Undefined
3332,0.0,Undefined
3333,0.0,Undefined
3334,0.0,Undefined
3335,0.0,Undefined
3336,0.0,Undefined
3337,0.0,Undefined
3338,0.0,Undefined
3339,0.0,Undefined
3340,0.0,Undefined
3341,0.0,Undefined
3342,0.0,Undefined
3343,0.0,Undefined
3344,0.0,Undefined
3345,0.0,Undefined
3346,0.0,Undefined
3347,0.0,Undefined
3348,0.0,Undefined
3349,0.0,Undefined
3350,0.0,Undefined
3351,0.0,Undefined
3352,0.0,Undefined
3353,0.0,Undefined
3354,0.0,Undefined
3355,0.0,Undefined
3356,0.0,Undefined
3357,0.0,Undefined
3358,0.0,Undefined
3359,0.0,Undefined
3360,0.0,Undefined
3361,0.0,Undefined
3362,0.0,Undefined
3363,0.0,Undefined
3364,0.0,Undefined
3365,0.0,Undefined
3366,0.0,Undefined
3367,0.0,Undefined
3368,0.0,Undefined
3369,0.0,Undefined
3370,0.0,Undefined
3371,0.0,Undefined
3372,0.0,Undefined
3373,0.0,Undefined
3374,0.0,Undefined
3375,0.0,Undefined
3376,0.0,Undefined
3377,0.0,Undefined
3378,0.0,Undefined
3379,0.0,Undefined
3380,0.0,Undefined
3381,0.0,Undefined
3382,0.0,Undefined
3383,0.0,Undefined
3384,0.0,Undefined
3385,0.0,Undefined
3386,0.0,Undefined
3387,0.0,Undefined
3388,0.0,Undefined
3389,0.0,Undefined
3390,0.0,Undefined
3391,0.0,Undefined
3392,0.0,Undefined
3393,0.0,Undefined
3394,0.0,Undefined
3395,0.0,Undefined
3396,0.0,Undefined
3397,0.0,Undefined
3398,0.0,Undefined
3399,0.0,Undefined
3400,0.0,Undefined
3401,0.0,Undefined
3402,0.0,Undefined
3403,0.0,Undefined
3404,0.0,Undefined
3405,0.0,Undefined
3406,0.0,Undefined
3407,0.0,Undefined
3408,0.0,Undefined
3409,0.0,Undefined
3410,0.0,Undefined
3411,0.0,Undefined
3412,0.0,Undefined
3413,0.0,Undefined
3414,0.0,Undefined
3415,0.0,Undefined
3416,0.0,Undefined
3417,0.0,Undefined
3418,0.0,Undefined
3419,0.0,Undefined
3420,0.0,Undefined
3421,0.0,Undefined
3422,0.0,Undefined
3423,0.0,Undefined
3424,0.0,Undefined
3425,0.0,Undefined
3426,0.0,Undefined
3427,0.0,Undefined
3428,0.0,Undefined
3429,0.0,Undefined
3430,0.0,Undefined
3431,0.0,Undefined
3432,0.0,Undefined
3433,0.0,Undefined
3434,0.0,Undefined
3435,0.0,Undefined
3436,0.0,Undefined
3437,0.0,Undefined
3438,0.0,Undefined
3439,0.0,Undefined
3440,0.0,Undefined
3441,0.0,Undefined
3442,0.0,Undefined
3443,0.0,Undefined
3444,0.0,Undefined
3445,0.0,Undefined
3446,0.0,Undefined
3447,0.0,Undefined
3448,0.0,Undefined
3449,0.0,Undefined
3450,0.0,Undefined
3451,0.0,Undefined
3452,0.0,Undefined
3453,0.0,Undefined
3454,0.0,Undefined
3455,0.0,Undefined
3456,0.0,Undefined
3457,0.0,Undefined
3458,0.0,Undefined
3459,0.0,Undefined
3460,0.0,Undefined
3461,0.0,Undefined
3462,0.0,Undefined
3463,0.0,Undefined
3464,0.0,Undefined
3465,0.0,Undefined
3466,0.0,Undefined
3467,0.0,Undefined
3468,0.0,Undefined
3469,0.0,Undefined
3470,0.0,Undefined
3471,0.0,Undefined
3472,0.0,Undefined
3473,0.0,Undefined
3474,0.0,Undefined
3475,0.0,Undefined
3476,0.0,Undefined
3477,0.0,Undefined
3478,0.0,Undefined
3479,0.0,Undefined
3480,0.0,Undefined
3481,0.0,Undefined
3482,0.0,Undefined
3483,0.0,Undefined
3484,0.0,Undefined
3485,0.0,Undefined
3486,0.0,Undefined
3487,0.0,Undefined
3488,0.0,Undefined
3489,0.0,Undefined
3490,0.0,Undefined
3491,0.0,Undefined
3492,0.0,Undefined
3493,0.0,Undefined
3494,0.0,Undefined
3495,0.0,Undefined
3496,0.0,Undefined
3497,0.0,Undefined
3498,0.0,Undefined
3499,0.0,Undefined
3500,0.0,Undefined
3501,0.0,Undefined
3502,0.0,Undefined
3503,0.0,Undefined
3504,0.0,Undefined
3505,0.0,Undefined
3506,0.0,Undefined
3507,0.0,Undefined
3508,0.0,Undefined
3509,0.0,Undefined
3510,0.0,Undefined
3511,0.0,Undefined
3512,0.0,Undefined
3513,0.0,Undefined
3514,0.0,Undefined
3515,0.0,Undefined
3516,0.0,Undefined
3517,0.0,Undefined
3518,0.0,Undefined
3519,0.0,Undefined
3520,0.0,Undefined
3521,0.0,Undefined
3522,0.0,Undefined
3523,0.0,Undefined
3524,0.0,Undefined
3525,0.0,Undefined
3526,0.0,Undefined
3527,0.0,Undefined
3528,0.0,Undefined
3529,0.0,Undefined
3530,0.0,Undefined
3531,0.0,Undefined
3532,0.0,Undefined
3533,0.0,Undefined
3534,0.0,Undefined
3535,0.0,Undefined
3536,0.0,Undefined
3537,0.0,Undefined
3538,0.0,Undefined
3539,0.0,Undefined
3540,0.0,Undefined
3541,0.0,Undefined
3542,0.0,Undefined
3543,0.0,Undefined
3544,0.0,Undefined
3545,0.0,Undefined
3546,0.0,Undefined
3547,0.0,Undefined
3548,0.0,Undefined
3549,0.0,Undefined
3550,0.0,Undefined
3551,0.0,Undefined
3552,0.0,Undefined
3553,0.0,Undefined
3554,0.0,Undefined
3555,0.0,Undefined
3556,0.0,Undefined
3557,0.0,Undefined
3558,0.0,Undefined
3559,0.0,Undefined
3560,0.0,Undefined
3561,0.0,Undefined
3562,0.0,Undefined
3563,0.0,Undefined
3564,0.0,Undefined
3565,0.0,Undefined
3566,0.0,Undefined
3567,0.0,Undefined
3568,0.0,Undefined
3569,0.0,Undefined
3570,0.0,Undefined
3571,0.0,Undefined
3572,0.0,Undefined
3573,0.0,Undefined
3574,0.0,Undefined
